"","name","tier_num_2013","tier_num_2016","tier_num_2017","tier_num_2018","tier_diff_2013_2018"
"4173","ISOSORBIDE MN ER 30 MG TABLET",0,0,0,1,1
"4174","ISOSORBIDE MN ER 60 MG TABLET",0,0,0,1,1
"4175","ISOTONIC GENTAMICIN 100 MG/100 ML",0,0,1,1,1
"4176","ISOTONIC GENTAMICIN 80 MG/50 ML",0,0,1,1,1
"4177","IVERMECTIN 3 MG TABLET [STROMECTOL, SKLICE]",0,1,1,1,1
"4178","JADENU 180 MG TABLET",0,0,0,1,1
"4179","JADENU 360 MG TABLET",0,0,0,1,1
"4180","JADENU 90 MG TABLET",0,0,0,1,1
"4181","JADENU SPRINKLE 180 MG",0,0,0,1,1
"4182","JADENU SPRINKLE 360 MG",0,0,0,1,1
"4183","JADENU SPRINKLE 90 MG",0,0,0,1,1
"4184","JANTOVEN 1 MG TABLET",0,0,0,1,1
"4185","JANTOVEN 10 MG TABLET",0,0,0,1,1
"4186","JANTOVEN 2 MG TABLET",0,0,0,1,1
"4187","JANTOVEN 3 MG TABLET",0,0,0,1,1
"4188","JANTOVEN 4 MG TABLET",0,0,0,1,1
"4189","JANUMET 50-1,000 MG TABLET",0,0,0,1,1
"4190","JANUMET 50-500 MG TABLET",0,0,0,1,1
"4191","JANUVIA 50 MG TABLET",0,0,0,1,1
"4192","JENTADUETO XR 2.5 MG-1,000 MG",0,0,1,1,1
"4193","JENTADUETO XR 5 MG-1,000 MG TB",0,0,0,1,1
"4194","JINTELI 1 MG-5 MCG TABLET",0,0,0,1,1
"4195","JULEBER 28 DAY TABLET",0,1,1,1,1
"4196","JUXTAPID 10 MG CAPSULE",0,1,1,1,1
"4197","JUXTAPID 20 MG CAPSULE",0,1,1,1,1
"4198","JUXTAPID 30 MG CAPSULE",0,1,1,1,1
"4199","JUXTAPID 40 MG CAPSULE",0,1,1,1,1
"4200","JUXTAPID 5 MG CAPSULE",0,1,1,1,1
"4201","JUXTAPID 60 MG CAPSULE",0,1,1,1,1
"4202","KADCYLA 100 MG VIAL",0,1,1,1,1
"4203","KALETRA 100; 25MG/1; MG/1 60 FILM COATED TABLETS IN BOTTLE",0,1,1,1,1
"4204","KALYDECO 150 MG TABLET",0,1,1,1,1
"4205","KALYDECO 50 MG GRANULES PACKET",0,1,1,1,1
"4206","KALYDECO 75 MG GRANULES PACKET",0,1,1,1,1
"4207","KCL 20 MEQ-NS 1,000 ML IV SOLN",0,1,1,1,1
"4208","KCL 40 MEQ IN D5W SOLUTION",0,1,1,1,1
"4209","KCL 5 MEQ IN D5W-0.2% NACL",0,0,1,1,1
"4210","KETOCONAZOLE 2% SHAMPOO",0,0,0,1,1
"4211","KETOCONAZOLE 200 MG TABLET",0,0,0,1,1
"4212","KETOPROFEN 50 MG CAPSULE",0,0,0,1,1
"4213","KETOROLAC 0.4% OPHTH SOLUTION",0,1,1,1,1
"4214","KETOROLAC 0.5% OPHTH SOLUTION",0,0,1,1,1
"4215","KEYTRUDA 50 MG VIAL",0,1,1,1,1
"4216","KIMIDESS 28 DAY TABLET",0,1,1,1,1
"4217","KINRIX VIAL",0,0,1,1,1
"4218","KISQALI 200 MG DAILY DOSE",0,0,1,1,1
"4219","KISQALI 400 MG DAILY DOSE",0,0,1,1,1
"4220","KISQALI 600 MG DAILY DOSE",0,0,1,1,1
"4221","KISQALI FEMARA 200 MG CO-PACK",0,0,1,1,1
"4222","KISQALI FEMARA 400 MG CO-PACK",0,0,1,1,1
"4223","KISQALI FEMARA 600 MG CO-PACK",0,0,1,1,1
"4224","KLOR-CON 10 MEQ TABLET",0,1,1,1,1
"4225","KLOR-CON 8 MEQ TABLET",0,1,1,1,1
"4226","KLOR-CON M10 TABLET",0,0,1,1,1
"4227","KLOR-CON M15 TABLET",0,1,1,1,1
"4228","KLOR-CON SPRINKLE ER 10 MEQ CP",0,1,1,1,1
"4229","KLOR-CON SPRINKLE ER 8 MEQ CAP",0,1,1,1,1
"4230","KORLYM 300 MG TABLET",0,1,1,1,1
"4231","KUVAN 100 MG POWDER PACKET",0,1,1,1,1
"4232","KUVAN 500 MG POWDER PACKET",0,1,1,1,1
"4233","KYNAMRO 200 MG/ML SYRINGE",0,0,1,1,1
"4234","LABETALOL HCL 100 MG TABLET",0,0,0,1,1
"4235","LABETALOL HCL 200 MG TABLET",0,0,0,1,1
"4236","LABETALOL HCL 300 MG TABLET",0,0,0,1,1
"4237","LACTATED RINGER'S WITH DEXTROSE 5 % INJECTABLE SOLUTION",0,0,0,1,1
"4238","LACTATED RINGERS INJECTION",0,1,1,1,1
"4239","LACTULOSE 10 GM/15 ML SOLUTION",0,0,0,1,1
"4240","LAMIVUDINE 10 MG/ML ORAL SOLN",0,1,1,1,1
"4241","LAMIVUDINE HBV 100 MG TABLET",0,1,1,1,1
"4242","LARIN 1.5 MG-30 MCG TABLET",0,1,1,1,1
"4243","LARIN 21 1-20 TABLET",0,1,1,1,1
"4244","LARIN FE 1-20 TABLET",0,1,1,1,1
"4245","LARIN FE 1.5-30 TABLET",0,1,1,1,1
"4246","LARISSIA-28 TABLET",0,0,1,1,1
"4247","LASTACAFT 2.5MG/ML 1 BOTTLE, PLASTIC PER CARTON / 3 ML IN 1 BOTTLE, PLASTIC",0,1,1,1,1
"4248","LATANOPROST 0.005% EYE DROPS",0,1,1,1,1
"4249","LATUDA 120 MG TABLET",0,1,1,1,1
"4250","LATUDA 40 MG TABLET",0,0,0,1,1
"4251","LATUDA 60 MG TABLET",0,1,1,1,1
"4252","LATUDA 80 MG TABLET",0,0,0,1,1
"4253","LEENA 28 TABLET",0,0,1,1,1
"4254","LEFLUNOMIDE 10 MG TABLET",0,0,0,1,1
"4255","LEFLUNOMIDE 20 MG TABLET",0,1,1,1,1
"4256","LENVIMA 10 MG DAILY DOSE",0,1,1,1,1
"4257","LENVIMA 14 MG DAILY DOSE",0,1,1,1,1
"4258","LENVIMA 18 MG DAILY DOSE",0,1,1,1,1
"4259","LENVIMA 20 MG DAILY DOSE",0,1,1,1,1
"4260","LENVIMA 24 MG DAILY DOSE",0,1,1,1,1
"4261","LENVIMA 8 MG DAILY DOSE",0,1,1,1,1
"4262","LESSINA 3 POUCH PER CARTON / 1 BLISTER PACK IN 1 POUCH / 1 KIT PER BLISTER PACK",0,1,1,1,1
"4263","LETAIRIS 10 MG TABLET",0,0,1,1,1
"4264","LETAIRIS 5 MG TABLET",0,0,1,1,1
"4265","LETROZOLE 2.5 MG TABLET",0,1,1,1,1
"4266","LEUCOVORIN CALCIUM 15MG/1 24 TABLET BOTTLE",0,1,1,1,1
"4267","LEUCOVORIN CALCIUM 350 MG VIAL",0,0,0,1,1
"4268","LEUCOVORIN CALCIUM 5 MG TAB",0,0,0,1,1
"4269","LEUKERAN 2 MG TABLET",0,1,1,1,1
"4270","LEUPROLIDE 2WK 14 MG/2.8 ML KT",0,0,0,1,1
"4271","LEVEMIR FLEXTOUCH 100 UNITS/ML",0,1,1,1,1
"4272","LEVETIRACETAM 1,000 MG TABLET",0,0,0,1,1
"4273","LEVETIRACETAM 100 MG/ML SOLN",0,0,0,1,1
"4274","LEVETIRACETAM 100 ML 10 MG/ML INJECTION",0,0,1,1,1
"4275","LEVETIRACETAM 100 ML 15 MG/ML INJECTION",0,0,1,1,1
"4276","LEVETIRACETAM 100 ML 5 MG/ML INJECTION",0,0,1,1,1
"4277","LEVETIRACETAM 250 MG TABLET",0,0,0,1,1
"4278","LEVETIRACETAM 500 MG TABLET",0,0,0,1,1
"4279","LEVETIRACETAM 500 MG/5 ML VIAL",0,0,1,1,1
"4280","LEVETIRACETAM 750 MG TABLET",0,0,0,1,1
"4281","LEVOCARNITINE 1 G/10 ML SOLN",0,0,1,1,1
"4282","LEVOCARNITINE 330 MG TABLET",0,0,1,1,1
"4283","LEVOCETIRIZINE 5 MG TABLET",0,1,1,1,1
"4284","LEVOFLOXACIN 25 MG/ML SOLUTION [LEVAQUIN]",0,0,0,1,1
"4285","LEVOFLOXACIN 250 MG TABLET [LEVAQUIN]",0,0,0,1,1
"4286","LEVOFLOXACIN 500 MG PER 20 ML INJECTION [LEVAQUIN]",0,0,0,1,1
"4287","LEVOFLOXACIN 500 MG TABLET [LEVAQUIN]",0,0,0,1,1
"4288","LEVOFLOXACIN 5MG/ML 24 POUCH PER CARTON / 1 BAG IN 1 POUCH / 100 ML IN 1 BAG [LEVAQUIN]",0,1,1,1,1
"4289","LEVOFLOXACIN 750 MG TABLET [LEVAQUIN]",0,0,0,1,1
"4290","LEVOFLOXACIN 750 MG/150 ML-D5W [LEVAQUIN]",0,0,0,1,1
"4291","LEVOLEUCOVORIN 175 MG/17.5 ML [FUSILEV]",0,1,1,1,1
"4292","LEVONEST-28 TABLET",0,1,1,1,1
"4293","LEVONOR-ETH ESTRAD 0.1-0.02 MG",0,1,1,1,1
"4294","LEVONOR-ETH ESTRAD 0.15-0.03",0,1,1,1,1
"4295","LEVONOR-ETH ESTRAD TRIPHASIC",0,1,1,1,1
"4296","LEVORA-28 TABLET",0,0,1,1,1
"4297","LEVOTHYROXINE 100 MCG TABLET",0,0,1,1,1
"4298","LEVOTHYROXINE 112 MCG TABLET",0,0,1,1,1
"4299","LEVOTHYROXINE 125 MCG TABLET",0,1,1,1,1
"4300","LEVOTHYROXINE 137 MCG TABLET",0,1,1,1,1
"4301","LEVOTHYROXINE 150 MCG TABLET",0,0,1,1,1
"4302","LEVOTHYROXINE 175 MCG TABLET",0,1,1,1,1
"4303","LEVOTHYROXINE 200 MCG TABLET",0,0,1,1,1
"4304","LEVOTHYROXINE 25 MCG TABLET",0,0,1,1,1
"4305","LEVOTHYROXINE 300 MCG TABLET",0,1,1,1,1
"4306","LEVOTHYROXINE 50 MCG TABLET",0,0,1,1,1
"4307","LEVOTHYROXINE 75 MCG TABLET",0,1,1,1,1
"4308","LEVOTHYROXINE 88 MCG TABLET",0,0,1,1,1
"4309","LEXIVA 700MG TABLETS",0,1,1,1,1
"4310","LIDOCAINE 2% VISCOUS SOLN",0,0,1,1,1
"4311","LIDOCAINE 5% PATCH",0,1,1,1,1
"4312","LIDOCAINE HCL 4% SOLUTION",0,0,1,1,1
"4313","LIDOCAINE HYDROCHLORIDE 20MG/ML 25 VIAL, MULTI-DOSE IN 1 TRAY / 20 ML IN 1 VIAL, MULTI-DOSE",0,1,1,1,1
"4314","LIDOCAINE HYDROCHLORIDE 5 ML 10 MG/ML INJECTION",0,0,1,1,1
"4315","LIDOCAINE HYDROCHLORIDE 5MG/ML 25 VIAL, SINGLE-DOSE IN 1 CONTAINER / 50 ML IN 1 VIAL, SINGLE-DOSE",0,1,1,1,1
"4316","LIDOCAINE-PRILOCAINE CREAM",0,1,1,1,1
"4317","LINEZOLID 2 MG/ML 300 ML INJECTION [ZYVOX]",0,0,0,1,1
"4318","LINEZOLID 20 MG/ML ORAL SUSPENSION [ZYVOX]",0,0,1,1,1
"4319","LINEZOLID 600 MG TABLET [ZYVOX]",0,1,1,1,1
"4320","LINZESS 145 MCG CAPSULE",0,1,1,1,1
"4321","LINZESS 290 MCG CAPSULE",0,1,1,1,1
"4322","LINZESS 72 MCG CAPSULE",0,0,1,1,1
"4323","LIOTHYRONINE SOD 25 MCG TAB",0,0,0,1,1
"4324","LIOTHYRONINE SOD 5 MCG TAB",0,0,0,1,1
"4325","LISINOPRIL 10 MG TABLET",0,0,0,1,1
"4326","LISINOPRIL 20 MG TABLET",0,1,1,1,1
"4327","LISINOPRIL 30 MG ORAL TABLET",0,0,0,1,1
"4328","LISINOPRIL 40 MG TABLET",0,0,0,1,1
"4329","LISINOPRIL 5 MG TABLET",0,0,0,1,1
"4330","LISINOPRIL-HCTZ 10-12.5 MG TAB",0,0,0,1,1
"4331","LISINOPRIL-HCTZ 20-12.5 MG TAB",0,0,0,1,1
"4332","LISINOPRIL-HCTZ 20-25 MG TAB",0,0,0,1,1
"4333","LITHIUM CARBONATE 150MG/1 100 CAPSULE BOTTLE, PLASTIC",0,1,1,1,1
"4334","LITHIUM CARBONATE 300 MG TAB",0,1,1,1,1
"4335","LITHIUM CARBONATE 600 MG CAP",0,1,1,1,1
"4336","LITHIUM CARBONATE ER 300 MG TB",0,0,0,1,1
"4337","LONSURF 15 MG-6.14 MG TABLET",0,1,1,1,1
"4338","LONSURF 20 MG-8.19 MG TABLET",0,1,1,1,1
"4339","LOPINAVIR-RITONAVIR 80-20MG/ML [KALETRA]",0,0,1,1,1
"4340","LORAZEPAM 2 MG TABLET",0,0,0,1,1
"4341","LORCET HD 10-325 MG TABLET",0,1,1,1,1
"4342","LORCET PLUS 7.5-325 MG TABLET",0,1,1,1,1
"4343","LORTAB 10-325 MG TABLET",0,1,0,1,1
"4344","LORTAB 5-325 MG TABLET",0,1,0,1,1
"4345","LORTAB 7.5-325 MG TABLET",0,1,0,1,1
"4346","LORYNA (DROSPIRENONE AND ETHINYL ESTRADIOL) 3 CARTON IN 1 BOX / 1 KIT PER CARTON",0,1,1,1,1
"4347","LOTEMAX 0.5% OPHTHALMIC GEL",0,1,1,1,1
"4348","LOTEMAX 5MG/G 1 TUBE PER CARTON / 3.5 G IN 1 TUBE",0,1,1,1,1
"4349","LOVASTATIN 10 MG TABLET",0,0,0,1,1
"4350","LOVASTATIN 20 MG TABLET",0,1,1,1,1
"4351","LOVASTATIN 40 MG TABLET",0,0,0,1,1
"4352","LOXAPINE 10 MG CAPSULE",0,0,0,1,1
"4353","LOXAPINE 50 MG CAPSULE",0,0,0,1,1
"4354","LUMIGAN 0.01% EYE DROPS",0,0,0,1,1
"4355","LUPRON DEPOT 11.25 MG 3MO KIT",0,1,1,1,1
"4356","LUTERA-28 TABLET",0,0,1,1,1
"4357","LYNPARZA 50 MG CAPSULE",0,1,1,1,1
"4358","LYRICA 20 MG/ML ORAL SOLUTION",0,1,1,1,1
"4359","LYZA 0.35 MG TABLET",0,1,1,1,1
"4360","MAGNESIUM SULFATE 50% VIAL",0,1,1,1,1
"4361","MALATHION 0.5% LOTION",0,1,1,1,1
"4362","MEASLES VIRUS VACCINE LIVE 20000 UNT/ML 0.5 ML INJECTION [PROQUAD]",0,0,0,1,1
"4363","MECLIZINE 12.5 MG TABLET",0,1,1,1,1
"4364","MECLIZINE 25 MG TABLET",0,1,1,1,1
"4365","MEDROXYPROGESTERONE 10 MG TAB",0,0,0,1,1
"4366","MEDROXYPROGESTERONE 150 MG/ML",0,0,1,1,1
"4367","MEDROXYPROGESTERONE 2.5 MG TAB",0,0,0,1,1
"4368","MEDROXYPROGESTERONE 5 MG TAB",0,0,0,1,1
"4369","MEFLOQUINE HCL 250 MG TABLET",0,0,0,1,1
"4370","MEGESTROL 20 MG TABLET",0,0,0,1,1
"4371","MEGESTROL 40 MG TABLET",0,0,0,1,1
"4372","MEGESTROL 625 MG/5 ML SUSP",0,1,1,1,1
"4373","MEGESTROL ACET 40 MG/ML SUSP",0,0,0,1,1
"4374","MEKINIST 0.5 MG TABLET",0,1,1,1,1
"4375","MEKINIST 2 MG TABLET",0,1,1,1,1
"4376","MELOXICAM 15 MG TABLET",0,1,1,1,1
"4377","MEMANTINE HCL 10 MG TABLET [NAMENDA]",0,1,1,1,1
"4378","MEMANTINE HCL 2 MG/ML SOLUTION [NAMENDA]",0,1,1,1,1
"4379","MEMANTINE HCL 5 MG TABLET [NAMENDA]",0,1,1,1,1
"4380","MENVEO A-C-Y-W-135-DIP VIAL",0,0,1,1,1
"4381","MERCAPTOPURINE 50 MG TABLET",0,0,0,1,1
"4382","MEROPENEM 500MG/VIAL FOR INJECTION",0,1,1,1,1
"4383","MESALAMINE 4 GM/60 ML KIT",0,0,0,1,1
"4384","MESNA 1 GRAM/10 ML VIAL",0,0,0,1,1
"4385","METADATE ER 20 MG TABLET",0,1,1,1,1
"4386","METFORMIN HCL 1,000 MG TABLET",0,1,1,1,1
"4387","METFORMIN HCL 500 MG TABLET",0,0,1,1,1
"4388","METFORMIN HCL 850 MG TABLET",0,0,0,1,1
"4389","METFORMIN HCL ER 500 MG TABLET",0,0,1,1,1
"4390","METFORMIN HCL ER 750 MG TABLET",0,0,0,1,1
"4391","METHADONE 10 MG/5 ML SOLUTION",0,0,0,1,1
"4392","METHADONE 5 MG/5 ML SOLUTION",0,0,0,1,1
"4393","METHADONE HCL 10 MG TABLET",0,0,0,1,1
"4394","METHAZOLAMIDE 25 MG ORAL TABLET",0,0,0,1,1
"4395","METHIMAZOLE 10 MG TABLET",0,1,1,1,1
"4396","METHIMAZOLE 5 MG TABLET",0,0,0,1,1
"4397","METHOTREXATE 1 GM VIAL",0,1,1,1,1
"4398","METHOTREXATE 1 GRAM/40 ML VIAL",0,0,0,1,1
"4399","METHOTREXATE 50 MG PER 2 ML INJECTION",0,0,0,1,1
"4400","METHYLPHENIDATE 10 MG TABLET",0,0,0,1,1
"4401","METHYLPHENIDATE HYDROCHLORIDE 5MG/1 100 TABLET BOTTLE",0,1,1,1,1
"4402","METHYLPHENIDATE HYDROCHLORIDE EXTENDED-RELEASE 10MG/1 100 TABLET BOTTLE",0,1,1,1,1
"4403","METHYLPHENIDATE HYDROCHLORIDE EXTENDED-RELEASE 20MG/1 100 TABLET BOTTLE",0,1,1,1,1
"4404","METHYLPREDNISOLONE 125 MG VIAL",0,1,1,1,1
"4405","METHYLPREDNISOLONE 4 MG DOSEPK",0,0,1,1,1
"4406","METHYLPREDNISOLONE 4 MG TABLET",0,0,0,1,1
"4407","METHYLPREDNISOLONE 40 MG VIAL",0,1,1,1,1
"4408","METHYLPREDNISOLONE 40 MG/ML VL",0,0,1,1,1
"4409","METHYLPREDNISOLONE 62.5 MG/ML INJECTABLE SOLUTION",0,0,0,1,1
"4410","METHYLPREDNISOLONE ACETATE 80 MG PER 1 ML INJECTION",0,0,0,1,1
"4411","METOCLOPRAMIDE 10 MG/2 ML VIAL",0,0,0,1,1
"4412","METOCLOPRAMIDE 10MG/1 500 TABLET BOTTLE",0,1,1,1,1
"4413","METOCLOPRAMIDE 5 MG/5 ML SOLN",0,1,1,1,1
"4414","METOPROLOL SUCC ER 200 MG TAB",0,0,0,1,1
"4415","METOPROLOL SUCC ER 25 MG TAB",0,0,0,1,1
"4416","METOPROLOL TARTRATE 100 MG TAB",0,0,1,1,1
"4417","METOPROLOL TARTRATE 25 MG TAB",0,0,0,1,1
"4418","METOPROLOL TARTRATE 5 ML 1 MG/ML INJECTION",0,0,0,1,1
"4419","METOPROLOL TARTRATE INJ.USP 5MG/5ML CARPUJECT",0,1,1,1,1
"4420","METRONIDAZOLE 250 MG TABLET [FLAGYL]",0,0,0,1,1
"4421","METRONIDAZOLE 500MG/100ML 24 BAG PER CARTON / 100 ML IN 1 BAG",0,1,1,1,1
"4422","METRONIDAZOLE TOPICAL 0.75% GL",0,0,0,1,1
"4423","MIACALCIN 400 UNIT/2 ML VIAL",0,1,1,1,1
"4424","MICROENCAPSULATED POTASSIUM CHLORIDE 20 MEQ EXTENDED RELEASE ORAL TABLET [KLOR-CON]",0,0,0,1,1
"4425","MICROGESTIN 21 1-20 TABLET",0,1,1,1,1
"4426","MICROGESTIN 21 1.5-30 TAB",0,1,1,1,1
"4427","MICROGESTIN FE 1.5-30 TAB",0,1,1,1,1
"4428","MIDODRINE HCL 10 MG TABLET",0,0,0,1,1
"4429","MIDODRINE HCL 2.5 MG TABLET",0,0,0,1,1
"4430","MIDODRINE HCL 5 MG TABLET",0,0,0,1,1
"4431","MIDOSTAURIN 14 BLISTER PACK IN 1 CARTON [RYDAPT]",0,0,0,1,1
"4432","MIGERGOT SUPPOSITORY",0,0,1,1,1
"4433","MINOCYCLINE 75 MG CAPSULE",0,0,1,1,1
"4434","MINOCYCLINE HYDROCHLORIDE 100MG/1 50 CAPSULE IN 1 BOTTLE, PLASTIC",0,1,1,1,1
"4435","MIRTAZAPINE 15 MG ODT",0,0,1,1,1
"4436","MIRTAZAPINE 30 MG ODT",0,0,1,1,1
"4437","MIRTAZAPINE 30 MG TABLET",0,0,0,1,1
"4438","MIRTAZAPINE 45 MG ODT",0,0,1,1,1
"4439","MIRTAZAPINE 45 MG TABLET",0,0,0,1,1
"4440","MIRTAZAPINE 7.5MG/1 30 FILM COATED TABLETS IN BOTTLE",0,1,1,1,1
"4441","MISOPROSTOL 100 MCG TABLET",0,1,1,1,1
"4442","MISOPROSTOL 200 MCG TABLET",0,1,1,1,1
"4443","MITOMYCIN 20 MG VIAL",0,1,1,1,1
"4444","MITOMYCIN 40 MG VIAL",0,0,1,1,1
"4445","MITOMYCIN 5 MG VIAL",0,0,1,1,1
"4446","MODERIBA 200 MG TABLET",0,1,1,1,1
"4447","MOEXIPRIL HCL 15 MG TABLET",0,1,1,1,1
"4448","MOEXIPRIL HCL 7.5 MG TABLET",0,0,0,1,1
"4449","MOMETASONE FUROATE 0.1% CREAM",0,1,1,1,1
"4450","MOMETASONE FUROATE 0.1% OINT",0,1,1,1,1
"4451","MONTELUKAST SOD 10 MG TABLET [SINGULAIR]",0,1,1,1,1
"4452","MONTELUKAST SOD 4 MG GRANULES [SINGULAIR]",0,1,1,1,1
"4453","MONTELUKAST SOD 4 MG TAB CHEW [SINGULAIR]",0,1,1,1,1
"4454","MONTELUKAST SOD 5 MG TAB CHEW [SINGULAIR]",0,1,1,1,1
"4455","MORGIDOX 50 MG CAPSULE",0,0,1,1,1
"4456","MORPHINE 10 MG/ML ISECURE SYR",0,1,1,1,1
"4457","MORPHINE 2 MG/ML ISECURE SYR",0,1,1,1,1
"4458","MORPHINE 4 MG/ML ISECURE SYR",0,1,1,1,1
"4459","MORPHINE 8 MG/ML ISECURE SYR",0,1,1,1,1
"4460","MORPHINE SULF ER 100 MG TABLET",0,0,0,1,1
"4461","MORPHINE SULF ER 15 MG TABLET",0,0,0,1,1
"4462","MORPHINE SULF ER 200 MG TABLET",0,0,0,1,1
"4463","MORPHINE SULF ER 30 MG TABLET",0,0,0,1,1
"4464","MORPHINE SULF ER 60 MG TABLET",0,0,0,1,1
"4465","MORPHINE SULFATE 10 MG/5 ML SOLN",0,0,1,1,1
"4466","MORPHINE SULFATE 100 MG/5 ML SOLN",0,0,1,1,1
"4467","MORPHINE SULFATE 15MG TABLETS",0,1,1,1,1
"4468","MORPHINE SULFATE 20 MG/5 ML SOLN",0,0,1,1,1
"4469","MORPHINE SULFATE 30MG TABLETS",0,1,1,1,1
"4470","MOVANTIK 12.5 MG TABLET",0,1,1,1,1
"4471","MOVANTIK 25 MG TABLET",0,1,1,1,1
"4472","MOZOBIL 20 MG/ML VIAL",0,1,1,1,1
"4473","MULTAQ 400MG/1 60 FILM COATED TABLETS IN BOTTLE",0,1,1,1,1
"4474","MUSTARGEN 10 MG VIAL",0,1,1,1,1
"4475","MYCAMINE 100MG/VIAL FOR INJECTION SOLUTION",0,1,1,1,1
"4476","MYCOPHENOLATE 200 MG/ML SUSP",0,1,1,1,1
"4477","MYCOPHENOLATE 250 MG CAPSULE",0,0,0,1,1
"4478","MYCOPHENOLATE 500 MG TABLET",0,0,0,1,1
"4479","MYCOPHENOLIC ACID DR 180 MG TB",0,1,1,1,1
"4480","MYCOPHENOLIC ACID DR 360 MG TB",0,1,1,1,1
"4481","MYORISAN 10 MG CAPSULE",0,1,1,1,1
"4482","MYORISAN 20 MG CAPSULE",0,1,1,1,1
"4483","MYORISAN 30 MG CAPSULE",0,1,1,1,1
"4484","MYORISAN 40 MG CAPSULE",0,1,1,1,1
"4485","MYRBETRIQ ER 25 MG TABLET",0,1,1,1,1
"4486","MYRBETRIQ ER 50 MG TABLET",0,1,1,1,1
"4487","NABUMETONE 500 MG TABLET",0,0,1,1,1
"4488","NABUMETONE 750 MG TABLET",0,0,1,1,1
"4489","NAFCILLIN 1 GM VIAL",0,1,1,1,1
"4490","NAFCILLIN 100 MG/ML INJECTABLE SOLUTION",0,0,0,1,1
"4491","NALBUPHINE HYDROCHLORIDE 10MG/ML 1 VIAL, MULTI-DOSE PER CARTON / 10 ML IN 1 VIAL, MULTI-DOSE",0,1,1,1,1
"4492","NALBUPHINE HYDROCHLORIDE 20MG/ML 25 VIAL, MULTI-DOSE PER CARTON / 10 ML IN 1 VIAL, MULTI-DOSE",0,1,1,1,1
"4493","NALOXONE 0.4 MG/ML VIAL",0,1,1,1,1
"4494","NALTREXONE 50 MG TABLET",0,0,0,1,1
"4495","NAMENDA XR 14 MG CAPSULE",0,1,1,1,1
"4496","NAMENDA XR 21 MG CAPSULE",0,1,1,1,1
"4497","NAMENDA XR 28 MG CAPSULE",0,1,1,1,1
"4498","NAMENDA XR 7 MG CAPSULE",0,1,1,1,1
"4499","NAMENDA XR TITRATION PACK",0,1,1,1,1
"4500","NAMZARIC 14 MG-10 MG CAPSULE",0,1,1,1,1
"4501","NAMZARIC 21 MG-10 MG CAPSULE",0,0,1,1,1
"4502","NAMZARIC 28 MG-10 MG CAPSULE",0,1,1,1,1
"4503","NAMZARIC 7 MG-10 MG CAPSULE",0,0,1,1,1
"4504","NAMZARIC TITRATION PACK",0,0,1,1,1
"4505","NAPROXEN 125 MG/5 ML SUSPEN",0,1,1,1,1
"4506","NAPROXEN 250 MG TABLET",0,0,0,1,1
"4507","NAPROXEN 375 MG TABLET",0,0,1,1,1
"4508","NAPROXEN 500 MG TABLET",0,0,0,1,1
"4509","NAPROXEN DR 375 MG TABLET",0,1,1,1,1
"4510","NAPROXEN DR 500 MG TABLET",0,1,1,1,1
"4511","NARATRIPTAN HCL 1 MG TABLET",0,0,1,1,1
"4512","NARATRIPTAN HCL 2.5 MG TABLET",0,0,0,1,1
"4513","NATEGLINIDE 120 MG TABLET",0,0,0,1,1
"4514","NATEGLINIDE 60 MG TABLET",0,0,0,1,1
"4515","NATPARA 100 MCG DOSE CARTRIDGE",0,1,1,1,1
"4516","NATPARA 25 MCG DOSE CARTRIDGE",0,1,1,1,1
"4517","NATPARA 50 MCG DOSE CARTRIDGE",0,1,1,1,1
"4518","NATPARA 75 MCG DOSE CARTRIDGE",0,1,1,1,1
"4519","NECON 1-50-28 TABLET",0,1,1,1,1
"4520","NECON 7-7-7-28 TABLET",0,1,1,1,1
"4521","NEISSERIA MENINGITIDIS SEROGROUP 0.12 MG/ML 0.5 ML PREFILLED SYRINGE [TRUMENBA]",0,0,0,1,1
"4522","NEUPOGEN 300 MCG/ML VIAL",0,1,1,1,1
"4523","NEUPRO 1 MG/24 HR PATCH",0,1,1,1,1
"4524","NEUPRO 2 MG/24 HR PATCH",0,1,1,1,1
"4525","NEUPRO 3 MG/24 HR PATCH",0,1,1,1,1
"4526","NEUPRO 4 MG/24 HR PATCH",0,1,1,1,1
"4527","NEUPRO 6 MG/24 HR PATCH",0,1,1,1,1
"4528","NEUPRO 8 MG/24 HR PATCH",0,1,1,1,1
"4529","NEVIRAPINE 50 MG/5 ML SUSP",0,1,1,1,1
"4530","NEVIRAPINE ER 100 MG TABLET",0,1,1,1,1
"4531","NEVIRAPINE ER 400 MG TABLET",0,1,1,1,1
"4532","NIACIN ER 1,000 MG TABLET [NIACIN SR, NIACOR, NIASPAN ER, SLO-NIACIN]",0,0,0,1,1
"4533","NIACIN ER 500 MG TABLET [NIACIN SR, NIACOR, NIASPAN ER, SLO-NIACIN]",0,0,0,1,1
"4534","NIACIN ER 750 MG TABLET [NIACIN SR, NIACOR, NIASPAN ER, SLO-NIACIN]",0,0,0,1,1
"4535","NIACOR 500MG TABLET",0,1,1,1,1
"4536","NICARDIPINE HYDROCHLORIDE 20 MG ORAL CAPSULE",0,0,0,1,1
"4537","NICARDIPINE HYDROCHLORIDE 30 MG ORAL CAPSULE",0,0,0,1,1
"4538","NIKKI 3 MG-0.02 MG TABLET",0,1,1,1,1
"4539","NILUTAMIDE 150 MG TABLET [NILANDRON]",0,0,1,1,1
